movie_id,old_title,title,clean_title,poster_info,imdb_url,poster_url
247,Turbo: A Power Rangers Movie (1997),Turbo: A Power Rangers Movie,turbo: a power rangers movie,"(247, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2OTc1MzMxNDheQTJeQWpwZ15BbWU3MDM4ODc1MjE@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2OTc1MzMxNDheQTJeQWpwZ15BbWU3MDM4ODc1MjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
248,Grosse Pointe Blank (1997),Grosse Pointe Blank,grosse pointe blank,"(248, 'https://images-na.ssl-images-amazon.com/images/M/MV5BYzAwOWUzMGMtMThjMS00YTZiLTgzZTUtZmQ5NDdkN2RlMTE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzAwOWUzMGMtMThjMS00YTZiLTgzZTUtZmQ5NDdkN2RlMTE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
249,Austin Powers: International Man of Mystery (1997),Austin Powers: International Man of Mystery,austin powers: international man of mystery,"(249, 'https://images-na.ssl-images-amazon.com/images/M/MV5BOTY3NTI0MDM2MV5BMl5BanBnXkFtZTgwOTc0NzQxMTE@._V1_UY268_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY3NTI0MDM2MV5BMl5BanBnXkFtZTgwOTc0NzQxMTE@._V1_UY268_CR0,0,182,268_AL_.jpg"
250,"Fifth Element, The (1997)",The Fifth Element,the fifth element,"(250, 'manual')",http://www.imdb.com/title/tt0119116/,manual
251,Shall We Dance? (1996),Shall We Dance?,shall we dance?,"(251, 'manual')",http://www.imdb.com/title/tt0117615/,manual
252,"Lost World: Jurassic Park, The (1997)",TheLost World: Jurassic Park,thelost world: jurassic park,"(252, 'manual')",http://www.imdb.com/title/tt0119567/,manual
253,"Pillow Book, The (1995)",The Pillow Book,the pillow book,"(253, 'manual')",http://www.imdb.com/title/tt0114134/,manual
254,Batman & Robin (1997),Batman & Robin,batman & robin,"(254, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ5YTM1NmMtYmIxYy00N2VmLWJhZTYtN2EwYTY3MWFhOTczXkEyXkFqcGdeQXVyNTA2NTI0MTY@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ5YTM1NmMtYmIxYy00N2VmLWJhZTYtN2EwYTY3MWFhOTczXkEyXkFqcGdeQXVyNTA2NTI0MTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
255,My Best Friend's Wedding (1997),My Best Friend's Wedding,my best friend's wedding,"(255, 'https://images-na.ssl-images-amazon.com/images/M/MV5BYjY4ZTNlMmUtNTQwZS00Mzc0LTgyOTAtODQ0MjIyOTJlNjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY4ZTNlMmUtNTQwZS00Mzc0LTgyOTAtODQ0MjIyOTJlNjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
256,When the Cats Away (Chacun cherche son chat) (1996),When the Cats Away,when the cats away,"(256, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTEyOTY1M15BMl5BanBnXkFtZTYwNzk0NDg5._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTEyOTY1M15BMl5BanBnXkFtZTYwNzk0NDg5._V1_UY268_CR3,0,182,268_AL_.jpg"
257,Men in Black (1997),Men in Black,men in black,"(257, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
258,Contact (1997),Contact,contact,"(258, 'manual')",http://www.imdb.com/title/tt0118884/,manual
259,George of the Jungle (1997),George of the Jungle,george of the jungle,"(259, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNjQ2NjA1OV5BMl5BanBnXkFtZTcwMDAyMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNjQ2NjA1OV5BMl5BanBnXkFtZTcwMDAyMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
260,Event Horizon (1997),Event Horizon,event horizon,"(260, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzY0MjczNV5BMl5BanBnXkFtZTgwOTIxNzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzY0MjczNV5BMl5BanBnXkFtZTgwOTIxNzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
261,Air Bud (1997),Air Bud,air bud,"(261, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
262,In the Company of Men (1997),In the Company of Men,in the company of men,"(262, 'https://images-na.ssl-images-amazon.com/images/M/MV5BYmFiZTI1MDUtNGYyMi00ZTRkLWE1Y2UtZWY0ZDZiZTBiMjRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmFiZTI1MDUtNGYyMi00ZTRkLWE1Y2UtZWY0ZDZiZTBiMjRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
263,Steel (1997),Steel,steel,"(263, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODM0OTYxOF5BMl5BanBnXkFtZTcwNjEwMjgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODM0OTYxOF5BMl5BanBnXkFtZTcwNjEwMjgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
264,Mimic (1997),Mimic,mimic,"(264, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MjUwMTg3OV5BMl5BanBnXkFtZTgwNzA2NDkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MjUwMTg3OV5BMl5BanBnXkFtZTgwNzA2NDkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
265,"Hunt for Red October, The (1990)",The Hunt for Red October,the hunt for red october,"(265, 'manual')",http://www.imdb.com/title/tt0099810/,manual
266,Kull the Conqueror (1997),Kull the Conqueror,kull the conqueror,"(266, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MzU5MjMyNF5BMl5BanBnXkFtZTYwOTUzMjc4._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MzU5MjMyNF5BMl5BanBnXkFtZTYwOTUzMjc4._V1_UX182_CR0,0,182,268_AL_.jpg"
267,unknown,,nan,"(267, 'no link available')",,no link available
268,Chasing Amy (1997),Chasing Amy,chasing amy,"(268, 'https://images-na.ssl-images-amazon.com/images/M/MV5BZDM3MTg2MGUtZDM0MC00NzMwLWE5NjItOWFjNjA2M2I4YzgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDM3MTg2MGUtZDM0MC00NzMwLWE5NjItOWFjNjA2M2I4YzgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
269,"Full Monty, The (1997)",The Full Monty,the full monty,"(269, 'manual')",http://www.imdb.com/title/tt0119164/,manual
270,Gattaca (1997),Gattaca,gattaca,"(270, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNDQxOTc0MzMtZmRlOS00OWQ5LWI2ZDctOTAwNmMwOTYxYzlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDQxOTc0MzMtZmRlOS00OWQ5LWI2ZDctOTAwNmMwOTYxYzlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
271,Starship Troopers (1997),Starship Troopers,starship troopers,"(271, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNThlOTFhOGEtZjE2NC00MzMzLThkYWItZjlkNWNlMDAzMGZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR7,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNThlOTFhOGEtZjE2NC00MzMzLThkYWItZjlkNWNlMDAzMGZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR7,0,182,268_AL_.jpg"
272,Good Will Hunting (1997),Good Will Hunting,good will hunting,"(272, 'manual')",http://www.imdb.com/title/tt0119217/,manual
273,Heat (1995),Heat,heat,"(273, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNGMwNzUwNjYtZWM5NS00YzMyLWI4NjAtNjM0ZDBiMzE1YWExXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGMwNzUwNjYtZWM5NS00YzMyLWI4NjAtNjM0ZDBiMzE1YWExXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
274,Sabrina (1995),Sabrina,sabrina,"(274, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMTg3OTYyOF5BMl5BanBnXkFtZTcwODE3NTYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMTg3OTYyOF5BMl5BanBnXkFtZTcwODE3NTYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
275,Sense and Sensibility (1995),Sense and Sensibility,sense and sensibility,"(275, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNzk1MjU3MDQyMl5BMl5BanBnXkFtZTcwNjc1OTM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzk1MjU3MDQyMl5BMl5BanBnXkFtZTcwNjc1OTM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
276,Leaving Las Vegas (1995),Leaving Las Vegas,leaving las vegas,"(276, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNDg3MDM5NTI0MF5BMl5BanBnXkFtZTcwNDY0NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg3MDM5NTI0MF5BMl5BanBnXkFtZTcwNDY0NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
277,Restoration (1995),Restoration,restoration,"(277, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5ODY5MTU5OF5BMl5BanBnXkFtZTYwNjcwNTY5._V1_UY268_CR1,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5ODY5MTU5OF5BMl5BanBnXkFtZTYwNjcwNTY5._V1_UY268_CR1,0,182,268_AL_.jpg"
278,Bed of Roses (1996),Bed of Roses,bed of roses,"(278, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjg4MzcxMzk3M15BMl5BanBnXkFtZTcwNzkzOTMyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjg4MzcxMzk3M15BMl5BanBnXkFtZTcwNzkzOTMyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
279,Once Upon a Time... When We Were Colored (1995),Once Upon a Time... When We Were Colored,once upon a time... when we were colored,"(279, 'manual')",http://www.imdb.com/title/tt0114039/,manual
280,Up Close and Personal (1996),Up Close and Personal,up close and personal,"(280, 'manual')",http://www.imdb.com/title/tt0118055/,manual
281,"River Wild, The (1994)",The River Wild,the river wild,"(281, 'manual')",http://www.imdb.com/title/tt0110997/,manual
282,"Time to Kill, A (1996)",A Time to Kill,a time to kill,"(282, 'manual')",http://www.imdb.com/title/tt0117913/,manual
283,Emma (1996),Emma,emma,"(283, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0OTY2ODYxNF5BMl5BanBnXkFtZTcwMzEwMTMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0OTY2ODYxNF5BMl5BanBnXkFtZTcwMzEwMTMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
284,Tin Cup (1996),Tin Cup,tin cup,"(284, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Mjk4OTg0NV5BMl5BanBnXkFtZTcwOTIwMDcyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Mjk4OTg0NV5BMl5BanBnXkFtZTcwOTIwMDcyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
285,Secrets & Lies (1996),Secrets & Lies,secrets & lies,"(285, 'https://images-na.ssl-images-amazon.com/images/M/MV5BY2QzMTIxNjItNGQyNy00MjQzLWJiYTItMzIyZjdkYjYyYjRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2QzMTIxNjItNGQyNy00MjQzLWJiYTItMzIyZjdkYjYyYjRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
286,"English Patient, The (1996)",The English Patient,the english patient,"(286, 'manual')",http://www.imdb.com/title/tt0116209/,manual
287,Marvin's Room (1996),Marvin's Room,marvin's room,"(287, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTkzMzc3M15BMl5BanBnXkFtZTYwNjYyNDU5._V1_UY268_CR6,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTkzMzc3M15BMl5BanBnXkFtZTYwNjYyNDU5._V1_UY268_CR6,0,182,268_AL_.jpg"
288,Scream (1996),Scream,scream,"(288, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
289,Evita (1996),Evita,evita,"(289, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3OTY4NTg1OF5BMl5BanBnXkFtZTcwNjQ4ODcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3OTY4NTg1OF5BMl5BanBnXkFtZTcwNjQ4ODcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
290,Fierce Creatures (1997),Fierce Creatures,fierce creatures,"(290, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5OTAzMDI1MzBeQTJeQWpwZ15BbWU3MDYzODE4MjE@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5OTAzMDI1MzBeQTJeQWpwZ15BbWU3MDYzODE4MjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
291,Absolute Power (1997),Absolute Power,absolute power,"(291, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNDFlNTZmOGYtYmE0ZC00OTE4LWI5YzctNmZmZDU3M2ZiMmI4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDFlNTZmOGYtYmE0ZC00OTE4LWI5YzctNmZmZDU3M2ZiMmI4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg"
292,Rosewood (1997),Rosewood,rosewood,"(292, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTA1NjA1OF5BMl5BanBnXkFtZTcwNjY4NTgxMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTA1NjA1OF5BMl5BanBnXkFtZTcwNjY4NTgxMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
293,Donnie Brasco (1997),Donnie Brasco,donnie brasco,"(293, 'https://images-na.ssl-images-amazon.com/images/M/MV5BYWQxOGQwY2QtMjcwMS00MDVhLTk3NDQtZjY0YzQ2OGRkNjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWQxOGQwY2QtMjcwMS00MDVhLTk3NDQtZjY0YzQ2OGRkNjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg"
294,Liar Liar (1997),Liar Liar,liar liar,"(294, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMzA3NzgwNF5BMl5BanBnXkFtZTcwNzQ4MDgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMzA3NzgwNF5BMl5BanBnXkFtZTcwNzQ4MDgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
295,Breakdown (1997),Breakdown,breakdown,"(295, 'manual')",http://www.imdb.com/title/tt0118771/,manual
296,"Promesse, La (1996)",La Promesse,la promesse,"(296, 'manual')",http://www.imdb.com/title/tt0117398/,manual
297,Ulee's Gold (1997),Ulee's Gold,ulee's gold,"(297, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
298,Face/Off (1997),Face/Off,face/off,"(298, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MjA5NTc2NV5BMl5BanBnXkFtZTgwOTI2Mzk5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MjA5NTc2NV5BMl5BanBnXkFtZTgwOTI2Mzk5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
299,Hoodlum (1997),Hoodlum,hoodlum,"(299, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTQ0NjM0M15BMl5BanBnXkFtZTcwNTMzNjIyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTQ0NjM0M15BMl5BanBnXkFtZTcwNTMzNjIyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
300,Air Force One (1997),Air Force One,air force one,"(300, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NDM4NzA2N15BMl5BanBnXkFtZTcwOTA2NDU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NDM4NzA2N15BMl5BanBnXkFtZTcwOTA2NDU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
301,In & Out (1997),In & Out,in & out,"(301, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNTM2Njc4NzVeQTJeQWpwZ15BbWU4MDEwMjY0MTEx._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNTM2Njc4NzVeQTJeQWpwZ15BbWU4MDEwMjY0MTEx._V1_UX182_CR0,0,182,268_AL_.jpg"
302,L.A. Confidential (1997),L.A. Confidential,l.a. confidential,"(302, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNWEwNDhhNWUtYWMzNi00ZTNhLWFiZDAtMjBjZmJhMTU0ZTY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWEwNDhhNWUtYWMzNi00ZTNhLWFiZDAtMjBjZmJhMTU0ZTY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
303,Ulee's Gold (1997),Ulee's Gold,ulee's gold,"(303, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
304,Fly Away Home (1996),Fly Away Home,fly away home,"(304, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0OTE5MDQ0NTBeQTJeQWpwZ15BbWU4MDI5OTc3NTMx._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0OTE5MDQ0NTBeQTJeQWpwZ15BbWU4MDI5OTc3NTMx._V1_UX182_CR0,0,182,268_AL_.jpg"
305,"Ice Storm, The (1997)",The Ice Storm,the ice storm,"(305, 'manual')",http://www.imdb.com/title/tt0119349/,manual
306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Mrs. Brown,mrs. brown,"(306, 'manual')",http://www.imdb.com/title/tt0119280/,manual
307,"Devil's Advocate, The (1997)",The Devil's Advocate,the devil's advocate,"(307, 'manual')",http://www.imdb.com/title/tt0118971/,manual
308,FairyTale: A True Story (1997),FairyTale: A True Story,fairytale: a true story,"(308, 'manual')",http://www.imdb.com/title/tt0119095/,manual
309,Deceiver (1997),Deceiver,deceiver,"(309, 'manual')",http://www.imdb.com/title/tt0119527/,manual
310,"Rainmaker, The (1997)",The Rainmaker,the rainmaker,"(310, 'manual')",http://www.imdb.com/title/tt0119978/,manual
311,"Wings of the Dove, The (1997)",The Wings of the Dove,the wings of the dove,"(311, 'manual')",http://www.imdb.com/title/tt0120520/,manual
312,Midnight in the Garden of Good and Evil (1997),Midnight in the Garden of Good and Evil,midnight in the garden of good and evil,"(312, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2ODcyODM3NF5BMl5BanBnXkFtZTcwMzg2OTk0OQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2ODcyODM3NF5BMl5BanBnXkFtZTcwMzg2OTk0OQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
313,Titanic (1997),Titanic,titanic,"(313, 'manual')",http://www.imdb.com/title/tt0120338/,manual
314,3 Ninjas: High Noon At Mega Mountain (1998),3 Ninjas: High Noon At Mega Mountain,3 ninjas: high noon at mega mountain,"(314, 'manual')",http://www.imdb.com/title/tt0118539/,manual
315,Apt Pupil (1998),Apt Pupil,apt pupil,"(315, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMWEzMzkyZTQtNWRiZS00ODgzLTg4ZDgtOTIzZDc5ZTA2YjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWEzMzkyZTQtNWRiZS00ODgzLTg4ZDgtOTIzZDc5ZTA2YjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
316,As Good As It Gets (1997),As Good As It Gets,as good as it gets,"(316, 'manual')",http://www.imdb.com/title/tt0119822/,manual
317,In the Name of the Father (1993),In the Name of the Father,in the name of the father,"(317, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjMyMzI0OV5BMl5BanBnXkFtZTgwMDU4NjkzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjMyMzI0OV5BMl5BanBnXkFtZTgwMDU4NjkzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
318,Schindler's List (1993),Schindler's List,schindler's list,"(318, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMzMwMTM4MDU2N15BMl5BanBnXkFtZTgwMzQ0MjMxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzMwMTM4MDU2N15BMl5BanBnXkFtZTgwMzQ0MjMxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
319,Everyone Says I Love You (1996),Everyone Says I Love You,everyone says i love you,"(319, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNjY5MTM4NV5BMl5BanBnXkFtZTYwMTc1OTg4._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNjY5MTM4NV5BMl5BanBnXkFtZTYwMTc1OTg4._V1_UY268_CR2,0,182,268_AL_.jpg"
320,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Paradise Lost: The Child Murders at Robin Hood Hills,paradise lost: the child murders at robin hood hills,"(320, 'https://images-na.ssl-images-amazon.com/images/M/MV5BN2EzNWNlZGYtMjQ1YS00YTI4LThkYTctNjRjYzI1NDdmNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2EzNWNlZGYtMjQ1YS00YTI4LThkYTctNjRjYzI1NDdmNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
321,Mother (1996),Mother,mother,"(321, 'manual')",http://www.imdb.com/title/tt0117091/,manual
322,Murder at 1600 (1997),Murder at 1600,murder at 1600,"(322, 'https://images-na.ssl-images-amazon.com/images/M/MV5BN2EyYTAyNjAtNGQ3MC00NTE0LThmNGItN2Q4MWY2YzMyYzczXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2EyYTAyNjAtNGQ3MC00NTE0LThmNGItN2Q4MWY2YzMyYzczXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
